Period,Temperature,Effective Temperature,Wind Speed,Wind Direction,Precipitation Amount,Precipitation Type,Solar Radiation,Humidity,Cloud Cover,Demand
14,0.449999809,3.511554718,1,310,0,0,0,95,8,110.8199
15,0.699999809,3.511554718,1,300,0,0,0,94,8,133.6925
16,0.75,3.511554718,1,305,0,0,0,94,8,161.6559
17,0.799999714,3.511554718,1,310,0,4,0,94,7,155.9408
18,1,3.511554718,1.5,315,0,4,45,94.5,7,148.4281
19,1.199999809,3.511554718,2,320,0,0,90,95,6,148.5521
20,1.75,3.511554718,2.5,315,0,0,240,92.5,7,145.9727
21,2.299999237,3.511554718,3,310,0,0,390,90,7,143.047
22,2.599998474,3.511554718,3,310,0,0,335,90.5,7,141.4403
23,2.899999619,3.511554718,3,310,0,2,280,91,7,139.0252
24,3.599998474,3.511554718,3.5,320,0,2,355,90,7,138.7465
25,4.299999237,3.511554718,4,330,0,2,430,89,6,142.3968
26,4.849998474,3.511554718,4.5,330,0,2,580,86,7,142.796
27,5.399997711,3.511554718,5,330,0,0,730,83,7,140.0222
28,5.399997711,3.511554718,5,330,0,0,660,80.5,7,134.4143
29,5.399997711,3.511554718,5,330,0,2,590,78,6,130.4612
30,5.549999237,3.511554718,4.5,325,0,2,575,77.5,7,133.9368
31,5.699996948,3.511554718,4,320,0,0,560,77,7,137.0848
32,5,3.511554718,4.5,315,0,0,420,79,7,146.5879
33,4.299999237,3.511554718,5,310,0,2,280,81,7,161.5672
34,3.75,3.511554718,3,315,0,2,190,83.5,5,180.8304
35,3.199998856,3.511554718,1,320,0,0,100,86,3,207.4402
36,3.099998474,3.511554718,2,305,0,0,50,85,4,232.399
37,3,3.511554718,3,290,0,0,0,84,5,243.9557
38,3,3.511554718,3,295,0,0,0,83,4,241.2219
39,3,3.511554718,3,300,0,0,0,82,2,231.7545
40,2.849998474,3.511554718,3,300,0,0,0,82,4,221.4008
41,2.699998856,3.511554718,3,300,0,0,0,82,5,214.2431
42,2.399999619,3.511554718,3.5,295,0,0,0,85,6,204.1681
43,2.099998474,3.511554718,4,290,0,0,0,88,7,193.3655
44,2,3.511554718,3,285,0,0,0,88.5,7,181.9941
45,1.899999619,3.511554718,2,280,0,0,0,89,7,168.4249
46,2,3.511554718,1.5,295,0,0,0,88,8,147.6187
47,2.099998474,3.511554718,1,310,0,0,0,87,8,128.2304
48,1.949999809,3.511554718,1,260,0,0,0,88,8,112.948
1,1.799999237,2.675876617,1,210,0,0,0,89,8,111.9199
2,1.799999237,2.675876617,1,210,0,0,0,89,8,85.1564
3,2.199998856,2.675876617,3,260,0,0,0,92,8,77.9776
4,2.349998474,2.675876617,2,295,0,0,0,92,8,71.629
5,2.5,2.675876617,1,330,0,2,0,92,8,67.8829
6,2.649999619,2.675876617,1.5,305,0,2,0,92.5,8,64.6351
7,2.799999237,2.675876617,2,280,0,2,0,93,7,62.6529
8,2.549999237,2.675876617,1.5,280,0.399999857,2,0,93,7,60.2314
9,2.299999237,2.675876617,1,280,0.799999714,2,0,93,7,58.7847
10,2,2.675876617,2,275,0.799999714,2,0,93.5,7,57.2741
11,1.699999809,2.675876617,3,270,0.799999714,2,0,94,7,59.7636
12,1.449999809,2.675876617,2,255,0.799999714,2,0,95,7,67.972
13,1.199999809,2.675876617,1,240,0.799999714,2,0,96,7,72.7736
14,0.949999809,2.675876617,1,205,0.699999809,2,0,96,7,81.8392
15,0.699999809,2.675876617,1,170,0.599999905,2,0,96,7,93.0312
16,0.349999905,2.675876617,1,165,0.399999857,2,0,96.5,7,124.0729
17,0,2.675876617,1,160,0.199999928,4,0,97,7,141.1232
18,0,2.675876617,1,160,0.199999928,4,15,97,7,157.3808
19,0,2.675876617,1,160,0.199999928,2,30,97,7,168.197
20,0.25,2.675876617,1.5,155,0.299999952,2,95,97.5,7,173.0706
21,0.5,2.675876617,2,150,0.399999857,2,160,98,7,176.5873
22,0.699999809,2.675876617,2,160,0.699999809,2,190,98,8,178.0731
23,0.899999619,2.675876617,2,170,1,2,220,98,8,177.3843
24,1.5,2.675876617,2,165,0.699999809,2,340,98,8,177.6462
25,2.099998474,2.675876617,2,160,0.399999857,2,460,98,7,182.8948
26,2.299999237,2.675876617,2,155,0.199999928,2,435,98.5,8,183.6006
27,2.5,2.675876617,2,150,0,0,410,99,8,181.0688
28,2.699998856,2.675876617,2.5,160,0,0,400,98,8,175.1655
29,2.899999619,2.675876617,3,170,0,0,390,97,8,168.7224
30,2.949998856,2.675876617,3,160,0,0,345,96,8,170.0723
31,3,2.675876617,3,150,0,0,300,95,8,172.2414
32,2.899999619,2.675876617,2.5,150,0,0,250,95,8,177.0132
33,2.799999237,2.675876617,2,150,0,2,200,95,8,187.9535
34,2.75,2.675876617,1.5,145,0,2,140,95.5,8,205.2258
35,2.699998856,2.675876617,1,140,0,2,80,96,8,229.607
36,2.599998474,2.675876617,1,140,0,2,40,96,8,246.15
37,2.5,2.675876617,1,140,0,2,0,96,8,250.0155
38,2.449998856,2.675876617,1.5,150,0,2,0,96.5,8,245.296
39,2.399999619,2.675876617,2,160,0,2,0,97,8,232.7437
40,2.349998474,2.675876617,2,150,0,2,0,97.5,8,219.26
41,2.299999237,2.675876617,2,140,0,0,0,98,8,208.9833
42,2.199998856,2.675876617,2,140,0,0,0,98,8,198.4546
43,2.099998474,2.675876617,2,140,0,0,0,98,8,188.9404
44,2.049999237,2.675876617,2.5,135,0.099999964,0,0,98.5,8,179.1819
45,2,2.675876617,3,130,0.199999928,2,0,99,8,166.6102
46,1.949999809,2.675876617,3,130,0.199999928,2,0,99,8,148.2533
47,1.899999619,2.675876617,3,130,0.199999928,2,0,99,8,131.0181
48,1.849999428,2.675876617,2.5,130,0.199999928,2,0,99,8,117.326
1,1.799999237,3.105957031,2,130,0.199999928,2,0,99,8,116.7132
2,1.799999237,3.105957031,2,130,0.199999928,2,0,99,8,87.4343
3,1.799999237,3.105957031,3,130,0.599999905,2,0,99,8,81.316
4,1.799999237,3.105957031,3,135,0.799999714,2,0,99,8,73.4782
5,1.799999237,3.105957031,3,140,1,2,0,99,8,69.1187
6,1.799999237,3.105957031,3,140,0.599999905,2,0,99,8,64.685
7,1.799999237,3.105957031,3,140,0.199999928,2,0,99,8,61.9787
8,1.849999428,3.105957031,3,135,0.199999928,2,0,99,8,60.2143
9,1.899999619,3.105957031,3,130,0.199999928,2,0,99,8,57.8589
10,1.949999809,3.105957031,3,130,0.299999952,2,0,99,8,55.7824
11,2,3.105957031,3,130,0.399999857,2,0,99,8,57.1654
12,2.099998474,3.105957031,3,135,0.399999857,2,0,99,8,64.881
13,2.199998856,3.105957031,3,140,0.399999857,2,0,99,8,68.2033
14,2.299999237,3.105957031,3,140,0.199999928,2,0,99,8,73.1395
15,2.399999619,3.105957031,3,140,0,2,0,99,8,81.3233
16,2.549999237,3.105957031,3,140,0.299999952,2,0,99,8,109.9676
17,2.699998856,3.105957031,3,140,0.599999905,2,0,99,7,126.2026
18,2.949998856,3.105957031,4,135,0.5,2,30,99,8,148.3777
19,3.199998856,3.105957031,5,130,0.399999857,2,60,99,8,165.3666
20,3.399999619,3.105957031,5,130,0.699999809,2,100,99,8,177.6137
21,3.599998474,3.105957031,5,130,1,2,140,99,8,189.3261
22,3.699998856,3.105957031,5,130,0.899999619,2,175,98.5,7,198.4098
23,3.799999237,3.105957031,5,130,0.799999714,2,210,98,6,202.0213
24,4,3.105957031,5,125,0.899999619,2,235,97.5,7,209.6308
25,4.199996948,3.105957031,5,120,1,2,260,97,7,215.4986
26,4.199996948,3.105957031,6,120,1,2,265,96,7,217.4147
27,4.199996948,3.105957031,7,120,1,2,270,95,6,216.1178
28,3.949998856,3.105957031,7,120,1,2,250,94.5,7,207.9322
29,3.699998856,3.105957031,7,120,1,2,230,94,7,203.0303
30,3.549999237,3.105957031,6.5,120,1.099999428,2,200,94,7,203.3414
31,3.399999619,3.105957031,6,120,1.199999809,2,170,94,7,206.3583
32,3.049999237,3.105957031,6.5,115,1.099999428,2,130,94,8,211.3769
33,2.699998856,3.105957031,7,110,1,2,90,94,8,222.4238
34,2.25,3.105957031,6.5,110,1.299999237,2,65,94.5,8,235.4979
35,1.799999237,3.105957031,6,110,1.599999428,2,40,95,7,256.2228
36,1.5,3.105957031,5.5,100,1.299999237,2,20,95.5,8,262.1575
37,1.199999809,3.105957031,5,90,1,2,0,96,8,260.8413
38,0.949999809,3.105957031,5,95,1,2,0,96,8,255.0276
39,0.699999809,3.105957031,5,100,1,3,0,96,7,243.5778
40,0.549999714,3.105957031,5,100,0.599999905,3,0,96,8,235.0883
41,0.399999857,3.105957031,5,100,0.199999928,2,0,96,8,223.6193
42,0.299999952,3.105957031,4.5,100,0.199999928,2,0,96.5,8,211.1577
43,0.199999928,3.105957031,4,100,0.199999928,2,0,97,8,202.8563
44,0.199999928,3.105957031,4.5,100,0.099999964,2,0,96.5,8,187.7989
45,0.199999928,3.105957031,5,100,0,2,0,96,8,169.2644
46,0.149999976,3.105957031,5,100,0,2,0,96,8,144.7178
47,0.099999964,3.105957031,5,100,0,2,0,96,8,122.8057
48,0.099999964,3.105957031,5,100,0,2,0,96,8,104.7917
1,0.099999964,1.571843147,5,100,0,4,0,96,8,103.3893
2,0.099999964,1.571843147,5,100,0,4,0,96,8,76.8171
3,0.099999964,1.571843147,6,100,0.199999928,4,0,96,7,71.7442
4,0.099999964,1.571843147,5.5,100,0.099999964,4,0,96,7,66.6126
5,0.099999964,1.571843147,5,100,0,4,0,96,7,64.6519
6,0.049999982,1.571843147,4.5,95,0,4,0,96.5,8,62.0292
7,0,1.571843147,4,90,0,4,0,97,8,59.9307
8,0,1.571843147,4,90,0,4,0,97,8,58.8419
9,0,1.571843147,4,90,0,4,0,97,8,57.5204
10,0,1.571843147,3.5,85,0,4,0,97,8,57.4321
11,0,1.571843147,3,80,0,4,0,97,8,62.7154
12,0.049999982,1.571843147,3.5,75,0.099999964,4,0,96.5,8,73.7238
13,0.099999964,1.571843147,4,70,0.199999928,4,0,96,7,90.6294
14,0.049999982,1.571843147,4,70,0.099999964,4,0,96,8,110.4684
15,0,1.571843147,4,70,0,4,0,96,8,129.2489
16,0,1.571843147,4,65,0,4,0,96,8,157.2269
17,0,1.571843147,4,60,0,4,0,96,8,154.5909
18,0,1.571843147,4,60,0,4,35,95.5,8,149.5267
19,0,1.571843147,4,60,0,4,70,95,8,152.9583
20,0.049999982,1.571843147,3.5,55,0,4,120,94,8,152.0575
21,0.099999964,1.571843147,3,50,0,4,170,93,8,151.0052
22,0.099999964,1.571843147,3,45,0.199999928,4,200,93,8,151.3044
23,0.099999964,1.571843147,3,40,0.399999857,4,230,93,8,150.7262
24,0.199999928,1.571843147,3.5,45,0.5,4,245,92,8,151.8373
25,0.299999952,1.571843147,4,50,0.599999905,4,260,91,7,156.4158
26,0.299999952,1.571843147,3.5,50,0.599999905,4,290,92.5,7,157.9528
27,0.299999952,1.571843147,3,50,0.599999905,2,320,94,7,155.2393
28,0.549999714,1.571843147,3,45,0.599999905,2,360,90,7,149.9788
29,0.799999714,1.571843147,3,40,0.599999905,2,400,86,7,146.1971
30,0.899999619,1.571843147,3.5,40,0.5,2,365,85.5,8,149.7087
31,1,1.571843147,4,40,0.399999857,2,330,85,8,153.0032
32,1,1.571843147,3.5,45,0.399999857,2,260,85,8,163.1594
33,1,1.571843147,3,50,0.399999857,2,190,85,8,178.5762
34,0.899999619,1.571843147,3.5,45,0.299999952,2,135,85,8,200.5201
35,0.799999714,1.571843147,4,40,0.199999928,2,80,85,8,227.8991
36,0.75,1.571843147,4,35,0.199999928,2,45,85,8,247.304
37,0.699999809,1.571843147,4,30,0.199999928,2,10,85,8,257.4456
38,0.649999619,1.571843147,4,30,0.099999964,2,5,85.5,8,252.9372
39,0.599999905,1.571843147,4,30,0,0,0,86,8,244.0874
40,0.549999714,1.571843147,3.5,30,0.099999964,0,0,87,8,233.6464
41,0.5,1.571843147,3,30,0.199999928,4,0,88,8,224.8718
42,0.299999952,1.571843147,3,30,0.099999964,4,0,91,8,214.765
43,0.099999964,1.571843147,3,30,0,4,0,94,8,203.8725
44,0.149999976,1.571843147,3,20,0,4,0,93,8,191.2826
45,0.199999928,1.571843147,3,10,0,4,0,92,8,175.0981
46,0.25,1.571843147,3,20,0,4,0,92,8,147.2737
47,0.299999952,1.571843147,3,30,0,4,0,92,7,123.9184
48,0.199999928,1.571843147,2.5,25,0.099999964,4,0,93,7,104.8584
1,0.099999964,1.026220322,2,20,0.199999928,4,0,94,7,103.3454
2,0.099999964,1.026220322,2,20,0.199999928,4,0,94,7,77.7252
3,0.199999928,1.026220322,1,20,0.009999998,4,0,94,8,73.4716
4,0.349999905,1.026220322,2,25,0.009999998,4,0,90,8,68.3196
5,0.5,1.026220322,3,30,0.009999998,2,0,86,8,65.073
6,0.449999809,1.026220322,3,30,0.004999999,2,0,84.5,8,62.6165
7,0.399999857,1.026220322,3,30,0,0,0,83,8,60.543
8,0.299999952,1.026220322,3,35,0,0,0,81.5,8,60.1212
9,0.199999928,1.026220322,3,40,0,0,0,80,7,59.4647
10,0.099999964,1.026220322,2.5,40,0,0,0,80,8,59.2468
11,0,1.026220322,2,40,0,0,0,80,8,64.0248
12,0,1.026220322,1.5,45,0,0,0,79,8,74.8387
13,0,1.026220322,1,50,0,0,0,78,8,90.8524
14,0,1.026220322,1,45,0,0,0,79,8,112.4903
15,0,1.026220322,1,40,0,0,0,80,8,132.0651
16,-0.049999982,1.026220322,1,35,0,0,0,82,8,159.7852
17,-0.099999964,1.026220322,1,30,0,0,0,84,8,154.42
18,0,1.026220322,1,30,0,0,30,84,8,148.5571
19,0.099999964,1.026220322,1,30,0,0,60,84,8,149.6955
20,0.199999928,1.026220322,1.5,50,0,0,115,82.5,8,146.818
21,0.299999952,1.026220322,2,70,0,0,170,81,8,142.9829
22,0.449999809,1.026220322,1.5,75,0,0,210,79.5,8,143.4633
23,0.599999905,1.026220322,1,80,0,0,250,78,8,142.0694
24,0.699999809,1.026220322,2,80,0.099999964,0,295,77,8,143.23
25,0.799999714,1.026220322,3,80,0.199999928,2,340,76,8,146.1914
26,0.849999905,1.026220322,3,95,0.199999928,2,340,73.5,8,148.3965
27,0.899999619,1.026220322,3,110,0.199999928,2,340,71,8,146.2197
28,0.899999619,1.026220322,2.5,110,0.199999928,2,325,72,8,141.9143
29,0.899999619,1.026220322,2,110,0.199999928,2,310,73,8,140.7627
30,0.849999905,1.026220322,1.5,95,0.199999928,2,230,72,8,146.0904
31,0.799999714,1.026220322,1,80,0.199999928,2,150,71,8,150.4983
32,0.75,1.026220322,1,80,0.099999964,2,135,73,8,161.9752
33,0.699999809,1.026220322,1,80,0,0,120,75,8,177.2004
34,0.599999905,1.026220322,1,80,0,0,90,74,8,198.7097
35,0.5,1.026220322,1,80,0,0,60,73,8,225.911
36,0.449999809,1.026220322,1.5,75,0,0,30,73,8,244.5129
37,0.399999857,1.026220322,2,70,0,0,0,73,8,255.6113
38,0.399999857,1.026220322,2,90,0,0,0,72.5,8,251.5893
39,0.399999857,1.026220322,2,110,0,0,0,72,8,244.43
40,0.299999952,1.026220322,1.5,110,0,0,0,74,8,234.3213
41,0.199999928,1.026220322,1,110,0,0,0,76,8,229.4137
42,0.099999964,1.026220322,1,105,0,0,0,78.5,8,218.3183
43,0,1.026220322,1,100,0,0,0,81,8,207.7219
44,0.099999964,1.026220322,1.5,110,0,0,0,78.5,8,194.5162
45,0.199999928,1.026220322,2,120,0,0,0,76,8,176.4492
46,0.099999964,1.026220322,1.5,125,0,0,0,77.5,8,149.8779
47,0,1.026220322,1,130,0,0,0,79,8,125.2317
48,0,1.026220322,1.5,120,0,0,0,80,8,106.7089
1,0,0.403945923,2,110,0,0,0,81,8,104.6617
2,0,0.403945923,2,110,0,0,0,81,8,77.7435
3,-0.199999928,0.403945923,1,130,0,0,0,83,8,73.8777
4,-0.199999928,0.403945923,2,125,0,0,0,84.5,8,68.2856
5,-0.199999928,0.403945923,3,120,0,0,0,86,8,65.9679
6,-0.25,0.403945923,3,130,0,0,0,84,8,63.2765
7,-0.299999952,0.403945923,3,140,0,0,0,82,8,60.9953
8,-0.299999952,0.403945923,3,140,0,0,0,78.5,8,60.4167
9,-0.299999952,0.403945923,3,140,0,0,0,75,8,59.5732
10,-0.349999905,0.403945923,3,150,0,0,0,75,8,59.1633
11,-0.399999857,0.403945923,3,160,0,0,0,75,8,64.656
12,-0.399999857,0.403945923,3,160,0,0,0,76,8,75.4377
13,-0.399999857,0.403945923,3,160,0,0,0,77,8,90.7816
14,-0.5,0.403945923,3.5,145,0,0,0,77.5,8,111.8485
15,-0.599999905,0.403945923,4,130,0,0,0,78,8,131.4559
16,-0.5,0.403945923,3.5,140,0,0,5,79,8,161.758
17,-0.399999857,0.403945923,3,150,0,0,10,80,8,157.2403
18,-0.25,0.403945923,3.5,150,0,0,60,80,8,152.5234
19,-0.099999964,0.403945923,4,150,0,0,110,80,8,154.6981
20,0.149999976,0.403945923,4.5,155,0,0,185,78.5,8,152.9122
21,0.399999857,0.403945923,5,160,0,0,260,77,7,150.3046
22,0.349999905,0.403945923,5,160,0.004999999,0,225,80.5,7,149.9157
23,0.299999952,0.403945923,5,160,0.009999998,4,190,84,7,148.4224
24,0.399999857,0.403945923,5,160,0.104999959,4,255,87,8,149.0809
25,0.5,0.403945923,5,160,0.199999928,4,320,90,8,153.8802
26,0.549999714,0.403945923,5,155,0.199999928,4,355,90,8,155.6351
27,0.599999905,0.403945923,5,150,0.199999928,4,390,90,8,154.4655
28,0.399999857,0.403945923,5.5,155,0.56499958,4,310,92,8,150.8783
29,0.199999928,0.403945923,6,160,0.929999828,2,230,94,8,148.058
30,0.149999976,0.403945923,6,160,0.944999695,2,205,95,8,153.3941
31,0.099999964,0.403945923,6,160,0.959999561,4,180,96,7,158.3635
32,0.099999964,0.403945923,6.5,160,0.875,4,140,96,7,169.794
33,0.099999964,0.403945923,7,160,0.789999962,2,100,96,7,186.1487
34,0.25,0.403945923,7.5,160,0.494999886,2,65,96.5,8,207.7373
35,0.399999857,0.403945923,8,160,0.199999928,2,30,97,8,236.1519
36,0.5,0.403945923,7.5,165,0.299999952,2,15,96.5,8,253.0533
37,0.599999905,0.403945923,7,170,0.399999857,2,0,96,8,262.5389
38,0.649999619,0.403945923,7.5,170,0.299999952,2,0,95.5,8,258.7015
39,0.699999809,0.403945923,8,170,0.199999928,2,0,95,8,248.4119
40,0.75,0.403945923,7.5,165,0.104999959,2,0,95,8,238.815
41,0.799999714,0.403945923,7,160,0.009999998,2,0,95,8,231.7689
42,0.949999809,0.403945923,7.5,165,0.104999959,2,0,94.5,8,221.194
43,1.099999428,0.403945923,8,170,0.199999928,2,0,94,8,209.2042
44,1.25,0.403945923,7.5,165,0.199999928,2,0,94.5,8,196.2571
45,1.399999619,0.403945923,7,160,0.199999928,2,0,95,8,178.8288
46,1.649999619,0.403945923,7,160,0.104999959,2,0,95.5,8,151.7542
47,1.899999619,0.403945923,7,160,0.009999998,2,0,96,8,127.2361
48,2.299999237,0.403945923,7,165,0.104999959,2,0,96.5,8,108.3536
1,2.699998856,4.650146484,7,170,0.199999928,2,0,97,8,105.8169
2,2.699998856,4.650146484,7,170,0.199999928,2,0,97,8,79.6852
3,3.5,4.650146484,8,170,0.199999928,2,0,98,8,75.2334
4,3.799999237,4.650146484,7.5,170,0.299999952,2,0,98.5,8,69.4668
5,4.099998474,4.650146484,7,170,0.399999857,2,0,99,8,67.8089
6,4.299999237,4.650146484,6.5,170,0.699999809,2,0,99,8,65.0385
7,4.5,4.650146484,6,170,1,2,0,99,8,63.0592
8,4.699996948,4.650146484,5.5,165,1.199999809,2,0,99,8,62.7188
9,4.899997711,4.650146484,5,160,1.399999619,2,0,99,8,61.0041
10,5.049999237,4.650146484,4.5,170,1.599999428,2,0,99,8,60.668
11,5.199996948,4.650146484,4,180,1.799999237,2,0,99,7,65.327
12,5.149997711,4.650146484,2.5,195,2,2,0,99,7,74.4395
13,5.099998474,4.650146484,1,210,2.199998856,2,0,99,6,90.7273
14,5.549999237,4.650146484,2,245,1.5,2,0,99,7,111.0958
15,6,4.650146484,3,280,0.799999714,2,0,99,7,130.2496
16,6.149997711,4.650146484,3.5,280,0.399999857,2,5,98.5,8,154.8507
17,6.299999237,4.650146484,4,280,0,0,10,98,8,147.8164
18,6.399997711,4.650146484,3.5,275,0,0,100,97.5,7,140.4118
19,6.5,4.650146484,3,270,0,0,190,97,6,139.5569
20,6.949996948,4.650146484,3.5,275,0,0,440,92,7,134.4286
21,7.399997711,4.650146484,4,280,0,0,690,87,7,129.7045
22,7.75,4.650146484,4.5,275,0,0,725,85,6,127.6616
23,8.099998474,4.650146484,5,270,0,0,760,83,4,125.0034
24,8.399993896,4.650146484,5,275,0,0,845,79.5,4,123.5893
25,8.699996948,4.650146484,5,280,0,0,930,76,4,127.9274
26,8.649993896,4.650146484,5.5,275,0,0,845,74,6,130.3679
27,8.599998474,4.650146484,6,270,0,0,760,72,7,128.3049
28,8.049995422,4.650146484,5.5,275,0.099999964,0,605,78,7,123.1978
29,7.5,4.650146484,5,280,0.199999928,2,450,84,7,120.8436
30,8,4.650146484,5,280,0.199999928,2,515,79.5,6,123.7747
31,8.5,4.650146484,5,280,0.199999928,2,580,75,5,127.5699
32,8.5,4.650146484,5,280,0.099999964,2,585,73.5,6,137.7028
33,8.5,4.650146484,5,280,0,0,590,72,7,152.0736
34,7.849998474,4.650146484,4.5,275,0,0,360,75.5,4,170.8015
35,7.199996948,4.650146484,4,270,0,0,130,79,1,197.3599
36,7,4.650146484,4,270,0.004999999,0,70,80,3,222.9768
37,6.799999237,4.650146484,4,270,0.009999998,2,10,81,4,239.852
38,6.549999237,4.650146484,4,270,0.009999998,2,5,84,5,239.1622
39,6.299999237,4.650146484,4,270,0.009999998,2,0,87,6,229.6519
40,6.099998474,4.650146484,3.5,270,0.009999998,2,0,87.5,7,219.6173
41,5.899997711,4.650146484,3,270,0.009999998,2,0,88,7,213.1588
42,5.599998474,4.650146484,3,270,0.004999999,2,0,86.5,6,202.362
43,5.299999237,4.650146484,3,270,0,0,0,85,4,193.0483
44,4.549999237,4.650146484,2,255,0,0,0,88,4,181.1575
45,3.799999237,4.650146484,1,240,0,0,0,91,3.399999619,164.6325
46,3.699998856,4.650146484,1,235,0,0,0,89.5,3,140.5586
47,3.599998474,4.650146484,1,230,0,0,0,88,2.899999619,118.6207
48,3.199998856,4.650146484,1.5,235,0,0,0,90,2,102.1883
1,2.799999237,,2,240,0,0,0,92,2,101.5729
2,2.799999237,,2,240,0,0,0,92,2,78.2631
3,2.5,,1,240,0,0,0,92,2,74.015
4,2.399999619,,1,240,0,0,0,92,2,68.6829
5,2.299999237,,1,240,0,0,0,92,2.899999619,66.1211
6,2.25,,1.5,240,0,0,0,92.5,2,63.2939
7,2.199998856,,2,240,0,0,0,93,2,61.1946
8,2.149999619,,1.5,240,0,0,0,93,4,60.53
9,2.099998474,,1,240,0,0,0,93,6,59.0988
10,1.75,,1,235,0,0,0,93.5,4,58.7962
11,1.399999619,,1,230,0,0,0,94,1,63.7275
12,1.449999809,,1.5,230,0,0,0,94,1,72.4305
13,1.5,,2,230,0,0,0,94,1.5,88.7943
14,1.5,,2,225,0,0,0,94.5,2,109.1946
15,1.5,,2,220,0,0,0,95,3,129.12
16,1.5,,1.5,225,0,0,10,95,2,151.0043
17,1.5,,1,230,0,0,20,95,1,146.7648
18,2.349998474,,2,235,0,0,200,93,2,141.0542
19,3.199998856,,3,240,0,0,380,91,3.599998474,139.7222
20,4.449996948,,3,250,0.099999964,0,585,86.5,4,135.7725
21,5.699996948,,3,260,0.199999928,2,790,82,4,131.5993
22,6.449996948,,3.5,265,0.099999964,2,990,78.5,3,128.8717
23,7.199996948,,4,270,0,0,1190,75,2,125.7336
24,7.5,,4.5,280,0,0,1355,73,2,125.0339
25,7.799999237,,5,290,0,0,1520,71,1,128.1212
26,7.949996948,,4.5,285,0,0,1405,70,3,129.2499
27,8.099998474,,4,280,0,0,1290,69,5,127.3456
28,8.099998474,,3.5,285,0,0,955,69,6,122.5868
29,8.099998474,,3,290,0,0,620,69,7,120.0895
30,8.099998474,,3,295,0,0,460,67.5,8,123.3606
31,8.099998474,,3,300,0,0,300,66,8,126.876
32,8.099998474,,2.5,300,0,0,255,66.5,8,136.0076
33,8.099998474,,2,300,0,0,210,67,8,150.3427
34,7.849998474,,1.5,310,0,0,150,69.5,8,170.1288
35,7.599998474,,1,320,0,0,90,72,7,194.9608
36,7.199996948,,1,175,0,0,50,74,8,217.1842
37,6.799999237,,1,30,0,0,10,76,8,232.4335
38,6.75,,1,105,0,0,5,76,8,231.6651
39,6.699996948,,1,180,0,0,0,76,7,221.5071
40,6.449996948,,1,185,0,0,0,78.5,7,211.8676
41,6.199996948,,1,190,0,0,0,81,7,205.0835
42,6,,1,235,0,0,0,82,7,194.9865
43,5.799999237,,1,280,0,0,0,83,7,185.5656
44,5.099998474,,1,315,0,0,0,85,8,173.8584
45,4.399997711,,1,350,0,0,0,87,8,160.6615
46,3.799999237,,1,255,0,0,0,90,5,141.8265
47,3.199998856,,1,160,0,0,0,93,2,123.0786
48,2.849998474,,1,185,0,0,0,93.5,4,108.7558
1,2.5,,1,210,0,0,0,94,6,109.4502
2,2.5,,1,210,0,0,0,94,6,83.9602
3,,,,,,,,,,77.304
4,,,,,,,,,,70.9624
5,,,,,,,,,,67.5366
6,,,,,,,,,,64.892
7,,,,,,,,,,62.7243
8,,,,,,,,,,60.4038
9,,,,,,,,,,59.0203
10,,,,,,,,,,58.0189
11,,,,,,,,,,60.6884
12,,,,,,,,,,67.3942
13,,,,,,,,,,73.0986
14,,,,,,,,,,82.7808
15,,,,,,,,,,93.0244
16,,,,,,,,,,120.6347
17,,,,,,,,,,136.5758
18,,,,,,,,,,150.2987
19,,,,,,,,,,157.9904
20,,,,,,,,,,160.1235
21,,,,,,,,,,162.3718
22,,,,,,,,,,162.122
23,,,,,,,,,,159.8032
24,,,,,,,,,,158.0534
25,,,,,,,,,,160.395
26,,,,,,,,,,159.4046
27,,,,,,,,,,155.2937
28,,,,,,,,,,149.0965
29,,,,,,,,,,143.9482
30,,,,,,,,,,144.9913
31,,,,,,,,,,146.6095
32,,,,,,,,,,150.218
33,,,,,,,,,,160.7532
34,,,,,,,,,,175.4921
35,,,,,,,,,,200.9974
36,,,,,,,,,,228.0434
37,,,,,,,,,,239.7617
38,,,,,,,,,,238.0835
39,,,,,,,,,,225.6114
40,,,,,,,,,,212.3955
41,,,,,,,,,,201.2225
42,,,,,,,,,,190.5865
43,,,,,,,,,,180.0883
44,,,,,,,,,,170.0829
45,,,,,,,,,,157.4634
46,,,,,,,,,,141.5642
47,,,,,,,,,,123.9809
48,,,,,,,,,,111.6985
1,,,,,,,,,,111.8969
2,,,,,,,,,,84.8682
3,2.699998856,,1,150,0,0,0,93,6,78.65
4,2.199998856,,2,150,0,0,0,94,6,71.0584
5,1.699999809,,3,150,0,0,0,95,6.299999237,67.1575
6,1.349999428,,2.5,150,0,0,0,95.5,5,63.1559
7,1,,2,150,0,0,0,96,3.5,61.0919
8,1.25,,2,155,0,0,0,96.5,4,59.1935
9,1.5,,2,160,0,0,0,97,4.799999237,56.9384
10,1.299999237,,2,155,0,0,0,97.5,4,55.7502
11,1.099999428,,2,150,0,0,0,98,4,57.0311
12,0.899999619,,1.5,155,0,0,0,98,4,64.4858
13,0.699999809,,1,160,0,0,0,98,4.399997711,68.7609
14,0.75,,1.5,160,0,0,0,97.5,5,74.5842
15,0.799999714,,2,160,0,0,0,97,4.899997711,81.7486
16,0.949999809,,2.5,155,0,0,20,96.5,5,109.7293
17,1.099999428,,3,150,0,0,40,96,5.399997711,125.6991
